project_id,state,district,project_type,land_area_hectares,affected_families,days_since_notification,compensation_disbursed_pct,legal_disputes_count,legal_dispute_stage,rr_progress_pct,approvals_pending,dept_response_days_avg,possession_status,documentation_completeness_pct,historical_delay_rate_region,delayed
d6f68a1b,Gujarat,Ahmedabad,Highway,49.86,70,887,51.9,0,None,77.2,1,41.1,Full,31.2,29.9,0
9e35a00d,Madhya Pradesh,Indore,Highway,2.09,106,1090,22.7,1,Filed,89.5,1,29.5,Partial,63.5,34.7,1
85a7a715,Odisha,Bhubaneswar,Irrigation,9.23,122,1473,12.7,0,None,48.4,5,5.9,Partial,65.3,17.6,1
03d13cfc,West Bengal,Howrah,Highway,5.63,16,1340,12.1,2,Filed,17.3,2,4.2,Not Started,41.4,55.2,1
d0a4f740,West Bengal,Kolkata,Urban Development,7.97,174,1267,67.7,0,None,79.9,4,11.7,Partial,80.2,34.8,1
fd68fc90,Uttar Pradesh,Agra,Industrial Corridor,12.38,18,878,24.0,0,None,27.5,1,25.3,Full,37.5,23.2,1
b633687b,Uttar Pradesh,Agra,Railway,5.82,13,290,44.8,1,Stay Order,30.0,2,42.6,Full,44.7,26.4,1
5cbd802e,Karnataka,Hubballi,Power Transmission,69.36,34,825,72.5,1,Filed,24.3,2,69.8,Partial,43.4,30.4,0
5e33d311,West Bengal,Durgapur,Railway,23.6,5,660,54.9,1,Under Hearing,28.9,0,16.8,Partial,67.3,24.9,1
4a1555c0,Tamil Nadu,Coimbatore,Railway,100.93,82,372,34.1,1,Under Hearing,77.0,4,69.5,Partial,79.1,41.9,1
3be61821,Odisha,Cuttack,Railway,16.1,74,640,88.3,1,Resolved,54.7,2,28.8,Not Started,55.3,32.1,0
2e2fb40f,Maharashtra,Pune,Railway,14.51,18,1296,59.6,1,Filed,8.1,4,12.8,Partial,38.0,27.5,1
36c00e56,Karnataka,Mysuru,Railway,18.69,17,656,88.9,3,Under Hearing,77.4,2,45.8,Partial,68.0,13.3,0
795afac7,Maharashtra,Thane,Power Transmission,10.9,266,222,49.6,2,Resolved,45.5,2,18.0,Not Started,81.6,19.5,0
74f9de67,Karnataka,Hubballi,Railway,2.78,89,1227,37.7,0,None,35.9,2,5.0,Not Started,35.7,63.3,0
21a91990,Uttar Pradesh,Varanasi,Railway,14.05,569,731,52.2,0,None,28.3,5,16.6,Not Started,14.7,53.2,0
72d71f2a,Madhya Pradesh,Jabalpur,Industrial Corridor,13.1,63,994,54.9,1,Filed,36.6,3,23.6,Not Started,42.6,32.1,1
52a92d6e,Uttar Pradesh,Varanasi,Industrial Corridor,22.64,5,1025,56.7,2,Filed,24.0,2,56.4,Full,55.5,5.0,0
b88dc664,Maharashtra,Pune,Urban Development,12.96,17,261,7.9,1,Resolved,51.0,4,27.2,Not Started,64.3,25.0,0
9e874664,Odisha,Bhubaneswar,Industrial Corridor,25.8,21,485,49.1,1,Filed,82.1,4,28.3,Full,73.1,74.1,0
03a1cc97,Odisha,Rourkela,Irrigation,4.08,7,206,67.6,0,None,53.0,0,8.1,Partial,93.3,34.9,0
21d1d77a,Uttar Pradesh,Kanpur,Highway,3.41,18,467,5.9,0,None,72.5,3,22.3,Partial,58.4,5.4,1
18849454,West Bengal,Howrah,Urban Development,33.84,140,210,63.3,0,None,55.9,2,22.1,Full,66.6,39.9,1
e83c9dc6,Bihar,Muzaffarpur,Power Transmission,5.37,55,480,20.5,1,Filed,16.4,4,33.0,Full,30.6,26.9,1
385325b9,Uttar Pradesh,Meerut,Industrial Corridor,95.44,35,743,71.7,0,None,38.6,3,17.3,Partial,78.1,46.8,1
e309dd43,Rajasthan,Jodhpur,Railway,7.13,23,778,81.7,3,Filed,62.7,2,24.5,Partial,70.2,31.7,0
bd863fe4,West Bengal,Siliguri,Railway,29.96,98,112,97.0,0,None,28.6,3,52.4,Partial,74.2,49.1,0
afbb6d6d,Uttar Pradesh,Lucknow,Railway,44.85,61,1289,63.5,2,Resolved,64.9,1,46.8,Full,25.1,5.0,0
87953319,Karnataka,Bengaluru,Power Transmission,4.78,72,501,39.6,0,None,44.0,1,7.0,Not Started,75.7,38.4,0
3f7699b7,Madhya Pradesh,Indore,Highway,34.53,18,1083,79.0,0,None,40.1,1,35.4,Partial,37.5,25.2,0
07486e00,West Bengal,Kolkata,Irrigation,3.49,40,1481,71.0,1,Under Hearing,43.2,1,9.1,Partial,7.7,47.3,1
6712a031,West Bengal,Kolkata,Industrial Corridor,3.68,6,1041,77.6,1,Filed,30.9,1,8.7,Full,41.2,26.0,0
bf236f58,Odisha,Bhubaneswar,Industrial Corridor,17.03,20,140,79.6,1,Stay Order,67.6,5,22.3,Full,68.1,9.7,1
42037e41,Madhya Pradesh,Indore,Highway,58.68,352,1285,71.2,0,None,42.4,7,17.6,Not Started,86.6,36.3,0
6dac888c,Odisha,Bhubaneswar,Power Transmission,23.2,59,640,93.4,1,Filed,58.9,1,27.0,Full,94.9,5.0,0
b85e5c33,Bihar,Patna,Power Transmission,26.35,213,1060,79.0,0,None,11.7,0,25.5,Partial,42.9,43.0,1
7a1060fe,Odisha,Bhubaneswar,Irrigation,311.11,146,1221,48.4,3,Resolved,50.8,1,31.1,Full,53.0,17.0,0
985a1758,Karnataka,Belagavi,Railway,4.32,83,683,80.4,1,Filed,56.3,6,20.4,Partial,40.9,36.7,0
2c886501,Uttar Pradesh,Lucknow,Power Transmission,26.86,76,677,52.6,0,None,49.1,0,3.0,Partial,82.9,26.2,0
db84b760,Madhya Pradesh,Gwalior,Power Transmission,2.24,229,1217,54.7,3,Filed,39.5,1,55.4,Full,80.4,46.2,0
f7976c6f,Rajasthan,Udaipur,Irrigation,14.59,40,1128,58.7,1,Under Hearing,41.8,3,7.0,Not Started,73.9,55.0,1
207d1c41,Tamil Nadu,Coimbatore,Urban Development,8.73,88,238,42.4,0,None,15.7,3,14.6,Full,95.7,45.6,1
17df6d4e,Karnataka,Hubballi,Railway,3.77,80,1120,90.1,0,None,20.8,4,67.9,Partial,79.0,23.3,1
60f900b0,Madhya Pradesh,Indore,Irrigation,12.61,56,791,59.4,1,Filed,85.0,2,13.5,Full,38.4,29.8,0
830680dd,Maharashtra,Pune,Urban Development,8.37,67,1431,35.1,1,Under Hearing,85.2,0,20.5,Partial,63.0,33.4,1
6990c7de,Bihar,Gaya,Railway,35.98,16,1191,91.8,0,None,46.5,0,50.5,Partial,58.7,69.4,0
20bbbb68,Gujarat,Ahmedabad,Industrial Corridor,9.4,1256,1105,67.9,1,Filed,73.5,4,4.0,Partial,44.3,43.7,0
75cac321,Gujarat,Vadodara,Urban Development,9.81,19,982,29.1,0,None,26.7,2,25.5,Partial,17.7,19.2,1
f3bea6a0,Gujarat,Vadodara,Irrigation,4.07,64,113,16.8,0,None,59.1,2,42.3,Not Started,78.3,48.7,1
09b2e20f,Uttar Pradesh,Lucknow,Highway,27.4,147,1072,58.1,0,None,46.8,3,13.5,Not Started,73.5,29.8,0
dfd253c9,Odisha,Rourkela,Industrial Corridor,16.21,22,1049,72.5,0,None,68.2,5,68.5,Partial,78.2,27.2,1
04e5a5a9,Odisha,Rourkela,Urban Development,9.21,31,1287,59.4,0,None,16.9,0,22.3,Partial,29.1,32.5,1
7622f212,Rajasthan,Kota,Power Transmission,4.31,109,255,40.6,0,None,40.9,3,28.5,Full,50.0,53.5,0
2188f585,Tamil Nadu,Coimbatore,Industrial Corridor,6.36,12,368,30.5,0,None,31.3,6,65.9,Full,66.8,50.2,1
f2a06df0,Maharashtra,Thane,Urban Development,7.18,78,446,47.4,2,Stay Order,47.6,1,23.1,Partial,46.8,42.4,1
c4f313ee,Bihar,Gaya,Urban Development,13.29,50,185,26.6,1,Under Hearing,73.7,0,22.7,Partial,26.6,36.4,1
5428690e,West Bengal,Siliguri,Highway,9.1,11,522,72.6,0,None,28.3,1,42.6,Not Started,50.9,56.1,0
05cefb65,West Bengal,Siliguri,Urban Development,16.25,94,569,74.5,2,Filed,33.1,2,30.8,Not Started,32.3,5.7,1
f35dbd57,Tamil Nadu,Madurai,Urban Development,3.42,253,89,22.7,0,None,60.3,2,21.4,Not Started,10.7,48.4,0
75ae2ea4,West Bengal,Kolkata,Railway,16.68,133,270,25.1,2,Filed,40.3,2,58.0,Full,28.0,36.2,1
3765532c,Uttar Pradesh,Meerut,Power Transmission,13.27,30,645,79.5,1,Filed,32.8,2,34.2,Not Started,63.3,32.9,1
fdaaf568,Madhya Pradesh,Bhopal,Railway,10.04,275,1413,65.4,3,Under Hearing,47.2,2,54.7,Not Started,43.8,30.7,1
09a6aaaf,Uttar Pradesh,Varanasi,Highway,85.44,41,923,4.1,1,Filed,88.4,3,38.4,Full,34.6,34.4,0
e08ef95b,Madhya Pradesh,Bhopal,Power Transmission,5.2,63,821,66.1,0,None,78.3,3,5.3,Not Started,69.1,41.9,0
57d7238d,Madhya Pradesh,Jabalpur,Highway,8.22,38,62,61.6,1,Filed,20.4,2,29.1,Partial,75.1,16.0,1
840da3af,West Bengal,Howrah,Irrigation,30.24,9,1447,51.3,1,Under Hearing,26.1,0,33.2,Full,38.1,27.0,1
ca2fda3c,Gujarat,Surat,Urban Development,35.55,166,201,69.1,0,None,71.2,1,0.9,Full,58.4,23.7,0
642d5757,Odisha,Rourkela,Urban Development,2.88,8,878,57.3,1,Resolved,7.3,4,25.4,Partial,89.7,37.4,1
5a077673,Madhya Pradesh,Indore,Industrial Corridor,23.31,47,433,92.2,1,Stay Order,38.4,3,21.7,Full,66.8,36.2,1
6a4b9966,Madhya Pradesh,Bhopal,Highway,3.52,8,31,78.1,0,None,29.1,2,46.3,Full,32.7,37.4,1
5a965938,Maharashtra,Aurangabad,Industrial Corridor,38.17,10,1297,48.0,0,None,51.7,4,15.0,Partial,76.0,5.0,1
799606b0,Bihar,Gaya,Industrial Corridor,4.45,54,677,71.3,0,None,73.6,2,116.0,Partial,90.3,34.9,1
5666f68a,Gujarat,Rajkot,Highway,2.48,800,1445,81.8,0,None,46.2,1,45.3,Partial,75.6,44.3,0
d197a4eb,Uttar Pradesh,Agra,Railway,17.31,30,1302,61.4,0,None,53.7,3,45.2,Partial,80.4,12.9,0
27e27c8f,Bihar,Patna,Irrigation,14.58,82,1129,77.7,0,None,78.8,2,36.9,Not Started,92.5,12.6,0
2997de8d,Tamil Nadu,Chennai,Railway,12.04,38,1164,57.4,0,None,64.0,4,23.7,Partial,95.8,16.6,0
73187c56,Karnataka,Belagavi,Industrial Corridor,51.76,32,89,58.1,0,None,52.1,2,50.1,Partial,73.7,15.0,1
b272e797,West Bengal,Kolkata,Urban Development,12.4,106,547,69.9,0,None,42.1,0,25.1,Partial,76.8,36.8,1
7f84be0e,Gujarat,Rajkot,Power Transmission,5.94,357,861,13.7,1,Resolved,52.8,1,49.7,Full,20.6,26.3,0
4cb62b1f,Odisha,Cuttack,Highway,12.14,119,1177,26.2,1,Resolved,60.7,1,31.8,Full,23.3,65.7,0
ec8e4d94,Uttar Pradesh,Kanpur,Power Transmission,11.52,72,364,82.2,0,None,28.5,4,35.0,Full,61.1,12.2,0
40bb970b,West Bengal,Howrah,Industrial Corridor,18.16,96,992,22.4,0,None,29.7,2,36.8,Partial,66.1,20.0,1
5f6f82a1,Bihar,Bhagalpur,Railway,0.61,148,974,35.7,2,Under Hearing,78.8,2,31.6,Partial,64.2,28.1,1
73624ae4,Gujarat,Vadodara,Irrigation,64.29,52,479,53.9,2,Stay Order,9.6,2,57.8,Not Started,10.9,30.5,1
1aa0f71d,Gujarat,Rajkot,Irrigation,11.31,44,876,57.5,2,Under Hearing,16.0,3,31.3,Full,96.8,21.8,1
45cbf896,Madhya Pradesh,Bhopal,Urban Development,17.23,85,90,50.8,1,Under Hearing,68.3,1,37.9,Partial,23.3,32.0,1
9357ecf1,Karnataka,Hubballi,Industrial Corridor,91.98,28,659,17.5,1,Under Hearing,86.1,5,44.5,Not Started,54.4,41.6,1
efb4d0d7,Gujarat,Rajkot,Railway,12.04,15,278,61.6,1,Under Hearing,36.3,2,21.5,Not Started,39.4,29.7,1
d43aadaa,Maharashtra,Pune,Power Transmission,9.75,48,845,93.0,1,Under Hearing,43.4,3,52.0,Partial,96.1,53.8,1
26b6460a,Gujarat,Vadodara,Industrial Corridor,2.19,70,1352,39.8,1,Filed,32.4,0,24.8,Partial,56.3,20.8,1
4d40650b,Madhya Pradesh,Indore,Highway,28.87,37,1083,62.6,0,None,51.6,2,11.8,Full,47.2,43.3,0
77371185,Madhya Pradesh,Jabalpur,Highway,12.64,62,438,73.7,2,Under Hearing,57.6,4,11.7,Full,73.5,36.3,0
4ad89b70,West Bengal,Durgapur,Industrial Corridor,59.73,22,1071,49.5,0,None,65.3,2,40.6,Full,20.9,25.7,1
f9fb37c0,Odisha,Bhubaneswar,Urban Development,5.45,99,897,17.4,0,None,26.9,2,5.8,Partial,30.2,40.0,1
b842407e,Odisha,Cuttack,Urban Development,22.2,27,772,28.5,1,Filed,58.5,3,21.6,Partial,46.8,44.5,1
cf401f2d,Odisha,Cuttack,Irrigation,4.9,16,803,50.7,0,None,44.0,1,15.5,Not Started,30.8,32.7,0
8b6949ac,West Bengal,Kolkata,Railway,2.05,285,1425,26.1,2,Stay Order,44.6,1,12.2,Not Started,72.7,43.1,1
637e43b0,Karnataka,Mysuru,Power Transmission,1.69,21,136,61.8,0,None,13.5,3,16.6,Not Started,70.8,48.7,1
e7873e0b,Gujarat,Vadodara,Irrigation,10.19,135,1212,23.9,0,None,8.1,3,92.8,Partial,65.1,32.2,1
eb184e53,Maharashtra,Pune,Highway,6.03,23,974,53.8,2,Under Hearing,53.8,3,71.9,Not Started,83.6,50.0,1
9a589f76,Karnataka,Hubballi,Highway,2.02,251,1245,45.0,1,Stay Order,77.2,4,8.6,Not Started,53.0,12.0,1
db656a3f,Madhya Pradesh,Bhopal,Railway,5.98,47,780,80.6,0,None,45.8,0,25.9,Not Started,69.7,48.4,0
c630b197,Madhya Pradesh,Jabalpur,Irrigation,4.31,168,272,39.1,1,Under Hearing,62.5,5,50.9,Partial,22.4,35.3,1
e483a66a,Madhya Pradesh,Gwalior,Highway,7.43,26,360,50.2,0,None,43.1,3,10.5,Partial,56.1,5.0,1
3c068225,Bihar,Patna,Railway,6.98,38,999,83.7,0,None,59.6,7,18.5,Partial,82.3,27.9,1
7ea58955,Gujarat,Surat,Urban Development,6.36,24,525,70.3,0,None,35.9,4,16.7,Partial,36.5,54.1,0
6fde6087,Madhya Pradesh,Indore,Industrial Corridor,38.73,26,875,61.6,2,Resolved,78.4,2,4.5,Partial,69.2,36.5,0
53233615,Uttar Pradesh,Lucknow,Highway,46.64,62,51,15.0,0,None,44.1,5,16.0,Full,43.5,45.6,0
b5e44b62,Tamil Nadu,Salem,Irrigation,3.0,6,565,62.1,1,Filed,41.5,6,19.4,Not Started,96.2,60.7,1
ca45fd4d,Odisha,Bhubaneswar,Highway,28.12,235,522,30.8,0,None,80.1,5,11.7,Not Started,24.4,56.3,0
a615bdef,Gujarat,Ahmedabad,Highway,26.23,91,1121,65.6,3,Under Hearing,21.6,4,25.4,Not Started,67.0,28.9,0
9231c09b,Maharashtra,Aurangabad,Railway,2.01,494,1315,72.6,0,None,21.3,2,0.5,Full,50.5,46.5,0
72809f7b,Tamil Nadu,Salem,Industrial Corridor,22.88,284,291,65.3,3,Under Hearing,89.4,4,88.3,Not Started,66.1,31.4,1
a5a73407,Odisha,Bhubaneswar,Urban Development,15.32,29,519,40.2,0,None,68.5,4,43.4,Not Started,44.3,30.9,1
1bac0b09,Uttar Pradesh,Varanasi,Railway,16.43,123,536,38.7,1,Filed,64.6,0,21.8,Partial,3.1,55.4,1
413a18e3,West Bengal,Kolkata,Railway,16.25,29,991,47.4,2,Filed,39.8,5,66.9,Full,61.6,46.7,1
e0b9d02a,Gujarat,Vadodara,Highway,16.65,16,812,96.0,0,None,17.2,2,35.2,Partial,19.3,47.1,0
4a2842a2,Karnataka,Mysuru,Power Transmission,3.1,39,188,38.1,2,Filed,58.8,0,27.8,Not Started,60.6,37.2,1
600bf4c0,Bihar,Bhagalpur,Urban Development,7.26,716,605,35.4,1,Under Hearing,41.9,4,5.4,Partial,59.3,13.9,1
405a895b,Bihar,Gaya,Irrigation,26.82,12,1281,40.7,1,Stay Order,60.0,2,83.4,Full,55.3,40.0,1
024f0608,Madhya Pradesh,Bhopal,Irrigation,6.22,523,1453,65.8,0,None,82.1,1,18.0,Full,71.2,38.8,1
0139bf78,West Bengal,Durgapur,Highway,25.29,194,1013,98.6,0,None,27.1,5,24.0,Partial,54.6,21.7,0
d6174064,Tamil Nadu,Coimbatore,Urban Development,7.97,47,1273,84.9,1,Resolved,51.7,2,32.3,Not Started,14.8,27.6,0
918abf41,Karnataka,Mysuru,Railway,5.95,153,621,76.7,0,None,50.4,3,67.1,Not Started,42.8,53.2,1
239f7f10,Rajasthan,Jodhpur,Industrial Corridor,4.18,12,222,70.1,1,Resolved,85.6,2,12.2,Not Started,79.6,55.8,0
b34939be,Karnataka,Bengaluru,Power Transmission,5.68,31,317,91.2,2,Filed,32.0,2,52.9,Partial,49.3,24.9,1
3e4010be,Karnataka,Hubballi,Railway,11.45,5,1049,29.1,1,Resolved,60.6,0,20.1,Partial,68.0,41.8,0
83865f97,West Bengal,Durgapur,Railway,90.88,17,1265,24.5,0,None,56.5,2,11.8,Full,33.8,38.5,0
3e9ed33f,Gujarat,Rajkot,Railway,25.75,8,81,49.7,0,None,53.0,2,48.1,Partial,79.7,47.1,0
0019a22e,Madhya Pradesh,Jabalpur,Power Transmission,19.27,274,134,55.0,1,Filed,65.0,7,20.9,Partial,70.8,17.2,0
4aaaf3b2,Rajasthan,Kota,Irrigation,27.32,63,801,87.6,0,None,37.5,3,14.4,Partial,93.4,31.1,0
de7af5fe,Rajasthan,Udaipur,Urban Development,2.7,29,1293,33.6,0,None,45.5,2,33.0,Partial,39.6,43.4,0
cc3dc127,Maharashtra,Pune,Irrigation,12.44,12,933,35.2,1,Under Hearing,67.3,5,41.6,Full,49.5,45.1,0
d95b197c,West Bengal,Siliguri,Urban Development,3.63,82,825,85.2,1,Stay Order,85.4,2,19.2,Full,87.1,37.6,1
bde129c2,Karnataka,Mysuru,Highway,12.68,7,700,59.9,0,None,55.2,4,21.8,Not Started,87.1,61.5,1
34992315,Tamil Nadu,Coimbatore,Railway,9.47,83,549,46.6,0,None,66.2,3,9.6,Full,79.6,39.6,0
77e94e3f,Karnataka,Belagavi,Urban Development,2.72,35,787,80.3,0,None,75.0,4,25.0,Not Started,43.2,35.0,1
b30a0c80,Gujarat,Surat,Railway,28.56,54,1068,43.1,1,Stay Order,71.9,2,19.2,Full,77.7,38.2,1
ac23ecdb,Tamil Nadu,Chennai,Power Transmission,24.78,64,259,47.5,0,None,57.7,1,51.7,Full,65.9,35.9,1
a04a90d5,Karnataka,Mysuru,Highway,13.57,261,838,53.7,1,Filed,15.7,3,32.2,Full,61.7,23.7,0
2c206994,West Bengal,Siliguri,Railway,9.82,40,691,78.0,1,Stay Order,29.3,1,15.5,Partial,72.5,19.0,1
e0bb3550,Odisha,Cuttack,Industrial Corridor,37.44,321,635,36.4,0,None,15.7,3,22.9,Not Started,91.7,30.7,1
7a746fbb,West Bengal,Howrah,Urban Development,35.32,73,736,58.8,1,Resolved,83.0,3,35.6,Full,45.2,49.9,0
5a4569a4,Bihar,Patna,Industrial Corridor,18.75,36,1408,44.5,2,Filed,14.5,4,43.9,Partial,21.5,41.4,1
fc198539,Gujarat,Vadodara,Irrigation,10.0,38,1319,93.9,0,None,31.7,2,23.2,Not Started,46.7,63.1,1
09487de8,Tamil Nadu,Madurai,Railway,114.2,91,1077,86.6,0,None,6.9,3,37.7,Full,11.5,36.8,0
e13f479a,Rajasthan,Jodhpur,Industrial Corridor,63.02,77,348,35.4,3,Under Hearing,33.4,0,25.9,Full,28.6,38.7,0
0be523b2,Gujarat,Ahmedabad,Industrial Corridor,11.06,102,283,28.4,0,None,36.4,5,33.5,Full,91.5,44.0,1
efebb523,Uttar Pradesh,Agra,Highway,6.83,5,1297,46.6,0,None,34.8,3,22.2,Full,17.8,41.0,1
cf0c4ac4,Karnataka,Hubballi,Industrial Corridor,17.46,64,845,60.1,3,Stay Order,12.8,1,10.8,Full,94.8,39.6,1
bda38061,Madhya Pradesh,Gwalior,Power Transmission,2.55,25,66,59.6,0,None,38.1,2,5.3,Full,65.5,32.5,0
8940b05b,Gujarat,Vadodara,Highway,32.89,91,850,65.6,1,Under Hearing,6.8,3,33.3,Partial,9.5,36.2,1
2ccef67f,Rajasthan,Udaipur,Industrial Corridor,21.52,17,1401,83.3,0,None,31.0,1,33.5,Not Started,78.0,31.7,1
7950ac9a,Madhya Pradesh,Indore,Urban Development,11.9,40,223,23.1,1,Filed,67.8,6,35.4,Partial,49.4,32.7,1
7597de0e,Uttar Pradesh,Lucknow,Industrial Corridor,14.66,7,292,92.2,0,None,11.7,1,22.4,Partial,55.6,54.4,1
8b138a02,Tamil Nadu,Madurai,Irrigation,6.94,318,1472,70.2,1,Resolved,75.7,2,70.6,Partial,56.6,48.4,1
152c861c,Rajasthan,Udaipur,Railway,59.65,16,831,56.5,2,Under Hearing,62.2,0,20.4,Partial,51.3,42.0,1
258c5203,Rajasthan,Jodhpur,Railway,14.43,23,896,16.3,1,Resolved,55.5,2,45.1,Partial,25.0,66.0,1
3d2a4b1f,Rajasthan,Kota,Industrial Corridor,2.04,45,854,73.0,0,None,76.8,3,46.0,Partial,40.2,28.0,0
44a39c3a,Rajasthan,Udaipur,Railway,10.62,16,1148,22.7,1,Under Hearing,64.2,6,7.7,Partial,34.1,16.6,1
c308a540,Uttar Pradesh,Kanpur,Industrial Corridor,8.64,58,1211,94.7,2,Filed,31.8,4,55.5,Not Started,54.6,34.0,0
217c56c9,West Bengal,Siliguri,Highway,21.55,163,922,68.9,1,Filed,27.1,0,10.8,Partial,44.8,34.8,0
fcd9143d,Rajasthan,Jodhpur,Power Transmission,4.6,276,64,29.6,1,Under Hearing,41.3,2,9.7,Not Started,55.5,48.0,1
6f70904d,Madhya Pradesh,Gwalior,Power Transmission,14.51,70,1204,77.1,0,None,6.7,2,83.3,Partial,70.5,41.6,0
86b0b74f,Gujarat,Vadodara,Railway,9.67,51,1227,95.5,3,Under Hearing,28.2,3,39.9,Not Started,71.0,39.3,1
4a83f289,Odisha,Bhubaneswar,Railway,10.29,69,1130,79.3,0,None,76.7,2,109.9,Partial,28.5,18.7,0
0e69ca8b,Maharashtra,Nashik,Highway,28.36,13,227,75.5,1,Filed,31.5,5,23.6,Partial,52.9,46.5,0
5af1e9a0,Maharashtra,Nagpur,Highway,54.75,22,1230,72.8,3,Stay Order,35.4,2,16.1,Full,24.0,39.1,1
d52219de,Uttar Pradesh,Meerut,Irrigation,29.25,16,610,48.0,0,None,42.2,2,17.9,Partial,57.8,38.4,1
d8d78a2d,West Bengal,Howrah,Power Transmission,11.5,29,1207,56.2,1,Filed,58.0,0,38.8,Full,35.5,30.0,1
d9e11c10,Odisha,Cuttack,Power Transmission,25.73,922,1483,31.4,1,Under Hearing,72.7,1,17.7,Not Started,93.7,33.9,1
03612956,Odisha,Bhubaneswar,Urban Development,8.35,44,1346,34.8,1,Stay Order,47.9,0,28.4,Full,77.3,45.5,1
9a331e8b,Karnataka,Hubballi,Railway,8.22,108,143,92.7,0,None,55.0,4,24.3,Partial,61.6,48.2,1
5904a5fe,Madhya Pradesh,Bhopal,Irrigation,4.58,27,835,73.6,1,Filed,88.8,3,10.5,Partial,56.1,36.2,1
45d99488,Odisha,Cuttack,Industrial Corridor,25.54,47,1167,54.7,0,None,60.6,3,30.4,Not Started,61.7,32.6,1
87eb7dab,Tamil Nadu,Madurai,Railway,1.45,56,1142,69.5,1,Filed,8.1,1,29.3,Not Started,70.8,34.3,0
f387686b,Uttar Pradesh,Meerut,Railway,64.4,57,342,54.8,1,Under Hearing,72.3,5,16.7,Partial,85.1,18.1,1
64158816,Bihar,Patna,Railway,17.3,173,304,62.1,0,None,20.9,2,31.9,Full,79.2,26.4,0
73fe0adc,Bihar,Muzaffarpur,Railway,1.56,44,1483,27.2,0,None,36.3,1,12.4,Partial,28.9,36.4,1
4c05d9ce,Uttar Pradesh,Lucknow,Power Transmission,7.47,2,232,42.9,0,None,29.0,2,50.0,Partial,67.0,39.8,0
58cd90b1,West Bengal,Kolkata,Industrial Corridor,12.98,58,917,55.6,1,Filed,41.5,2,24.3,Full,50.4,38.4,0
73aab50f,Gujarat,Ahmedabad,Power Transmission,90.42,49,179,50.0,2,Filed,63.8,2,36.0,Full,63.3,34.6,0
275f0149,Rajasthan,Udaipur,Industrial Corridor,44.92,35,1118,16.4,0,None,58.0,3,55.4,Not Started,50.5,55.5,1
7e22b968,Gujarat,Surat,Irrigation,0.73,45,1432,66.9,0,None,69.2,5,11.2,Full,62.3,5.0,0
45503c1e,Maharashtra,Aurangabad,Highway,14.04,23,306,60.4,0,None,60.7,2,90.0,Partial,91.6,28.5,0
c5157501,Odisha,Cuttack,Power Transmission,2.53,33,509,73.3,0,None,18.9,3,18.6,Partial,53.7,38.3,1
84e43815,Uttar Pradesh,Lucknow,Railway,84.57,63,559,56.1,2,Filed,34.9,1,64.1,Full,40.1,40.6,1
f216f3c9,Gujarat,Surat,Irrigation,42.82,16,122,89.6,0,None,68.2,2,23.2,Full,95.2,27.0,0
17bafaa3,Bihar,Patna,Irrigation,9.62,24,389,68.1,1,Filed,43.7,2,60.8,Full,58.6,22.6,1
09220a14,Tamil Nadu,Salem,Industrial Corridor,57.75,71,1264,84.0,2,Resolved,71.4,4,34.3,Not Started,55.1,49.9,1
f0324135,Gujarat,Vadodara,Power Transmission,7.26,72,1002,40.1,0,None,55.3,5,12.2,Partial,73.6,44.5,1
79d3fb94,West Bengal,Kolkata,Highway,9.67,133,1175,50.6,2,Filed,7.0,1,40.8,Partial,81.6,43.2,1
122a4193,Gujarat,Surat,Railway,28.74,7,726,44.6,1,Filed,52.9,1,30.7,Full,75.0,28.1,0
07542e2b,Karnataka,Hubballi,Industrial Corridor,46.78,16,557,18.5,0,None,29.8,4,31.4,Full,42.9,17.4,1
3d5c2bec,Karnataka,Bengaluru,Highway,2.34,56,619,59.5,1,Resolved,69.7,5,17.4,Full,78.6,30.1,0
e112f95e,Tamil Nadu,Salem,Railway,24.26,243,1091,52.3,0,None,28.3,2,12.3,Partial,38.4,21.1,1
66f915ec,Bihar,Patna,Highway,5.22,57,1260,25.9,0,None,29.0,2,26.4,Partial,69.5,35.4,1
9354bf13,West Bengal,Howrah,Industrial Corridor,216.51,39,231,51.4,2,Filed,62.3,4,80.8,Full,98.6,17.4,0
f1614354,West Bengal,Durgapur,Urban Development,11.61,43,1046,19.0,1,Under Hearing,18.5,2,10.3,Full,85.2,5.0,1
bb8155d0,West Bengal,Durgapur,Industrial Corridor,10.19,62,1443,78.4,0,None,63.4,1,20.1,Partial,75.1,44.4,0
21b89b3f,Odisha,Rourkela,Irrigation,2.15,35,1416,22.3,0,None,33.5,2,25.5,Partial,26.9,43.6,0
294e5ba1,Uttar Pradesh,Lucknow,Railway,31.97,56,843,89.7,1,Stay Order,64.4,2,19.8,Partial,66.3,33.3,1
d489e409,Madhya Pradesh,Bhopal,Power Transmission,16.0,169,874,54.0,2,Resolved,4.1,3,22.9,Partial,80.0,45.1,0
f8343cd2,Tamil Nadu,Salem,Irrigation,46.16,27,809,41.9,0,None,48.6,2,46.4,Partial,46.2,19.7,1
ec35a13c,Madhya Pradesh,Jabalpur,Urban Development,8.0,10,1103,19.5,1,Resolved,37.1,2,40.8,Not Started,51.6,31.1,1
a25318bf,Rajasthan,Kota,Urban Development,10.42,1043,935,54.3,4,Filed,64.0,3,23.3,Full,84.5,40.8,0
